Id,SalePrice
2735,162999.88431184652
2736,162999.9286164734
2737,162999.77942592927
2738,162999.9831473762
2739,163000.03672823732
2740,162999.95593507087
2741,162999.9772720344
2742,163000.06873741545
2743,163000.04750247416
2744,163000.05889240163
2745,162999.94388202965
2746,162999.88922689305
2747,162999.96187644632
2748,162999.88300673052
2749,162999.93092576566
2750,162999.89926033068
2751,162999.91802856923
2752,163000.1477857754
2753,163000.03566620016
2754,163000.21614289164
2755,162999.88249968764
2756,162999.7445885315
2757,162999.7211873918
2758,162999.74694272346
2759,162999.91679367557
2760,162999.87079694416
2761,162999.9865210495
2762,163000.00495091826
2763,163000.12762503495
2764,163000.01481221363
2765,163000.28401827742
2766,162999.84372598917
2767,162999.69458681092
2768,162999.89625545795
2769,162999.88704598363
2770,162999.91911284716
2771,162999.84214176374
2772,162999.86324350938
2773,162999.97919293135
2774,162999.81621819423
2775,162999.8202106118
2776,162999.89162570713
2777,163000.00681429877
2778,162999.73550837763
2779,162999.92767565316
2780,162999.71134717614
2781,162999.6810300179
2782,162999.80733928576
2783,162999.69191782712
2784,162999.8369975016
2785,162999.90187959815
2786,162999.5915510728
2787,162999.8235423467
2788,162999.73584880144
2789,163000.03042271934
2790,162999.7511905871
2791,162999.8884453989
2792,162999.78186831644
2793,162999.85098963886
2794,162999.7094122774
2795,162999.75140178477
2796,162999.62653706575
2797,163000.10609133134
2798,162999.767435959
2799,162999.86676117693
2800,162999.6628190601
2801,162999.70965576198
2802,162999.8511504177
2803,163000.04483556538
2804,162999.9079797422
2805,162999.76926803438
2806,162999.77278533072
2807,163000.03407978575
2808,163000.01591040284
2809,162999.8939353146
2810,162999.92442562932
2811,163000.0393465188
2812,163000.02085269947
2813,163000.17218247033
2814,163000.11497692228
2815,162999.6889981625
2816,163000.11120587596
2817,163000.02910062042
2818,162999.93914733292
2819,163000.09540033192
2820,162999.97068099203
2821,162999.79412247456
2822,163000.12743086065
2823,163000.31767427933
2824,163000.14431734147
2825,163000.06909193716
2826,162999.90547015722
2827,162999.89556843307
2828,163000.3490862456
2829,163000.1918979598
2830,163000.32861709257
2831,163000.19738456092
2832,163000.27443369632
2833,163000.42523740517
2834,163000.305948852
2835,163000.30217242736
2836,163000.2848125454
2837,163000.04263949895
2838,163000.0559733335
2839,163000.26037811552
2840,163000.19148284543
2841,163000.2435058226
2842,163000.33957829635
2843,162999.99929921477
2844,163000.03158438086
2845,162999.84102779656
2846,163000.285653918
2847,163000.241040402
2848,163000.20910168404
2849,163000.23920704355
2850,163000.4311218527
2851,163000.29711516382
2852,163000.3386458266
2853,163000.33649363735
2854,163000.07762430832
2855,163000.21077920686
2856,163000.26414031966
2857,163000.23175964944
2858,163000.19827030654
2859,162999.91684655545
2860,162999.96638111983
2861,162999.909519355
2862,163000.27191657908
2863,162999.9300197275
2864,163000.38576217802
2865,163000.05738846678
2866,163000.092300415
2867,162999.81002784407
2868,162999.78963350467
2869,162999.7602278185
2870,163000.00111839303
2871,162999.7127196378
2872,162999.50136326606
2873,162999.69674343072
2874,162999.88166989025
2875,162999.81164505982
2876,162999.94643651007
2877,162999.8282008048
2878,162999.79434159453
2879,162999.95655739153
2880,162999.80894988705
2881,162999.8629398131
2882,162999.93683147454
2883,162999.982902219
2884,163000.10213345484
2885,163000.0168798771
2886,163000.1630687186
2887,162999.70050427684
2888,162999.89671932193
2889,162999.6216806729
2890,162999.6854012157
2891,162999.9356514761
2892,162999.69794428445
2893,162999.84227275065
2894,162999.72888814134
2895,163000.37340493812
2896,163000.312815586
2897,163000.21669683396
2898,163000.06721613338
2899,163000.27642630553
2900,163000.06337838445
2901,163000.11531520984
2902,163000.25055804913
2903,163000.47540641043
2904,163000.54261975037
2905,162999.72967405422
2906,163000.2195768028
2907,162999.92247381812
2908,162999.94803589582
2909,163000.08126362547
2910,162999.74134611984
2911,162999.78010351444
2912,163000.06066532808
2913,162999.76526097363
2914,162999.77075932737
2915,162999.7731394288
2916,162999.77149729102
2917,163000.0485119347
2918,162999.9272033574
2919,163000.323209485
